,Protein_Names,Sample_Name,Hits
5660,PAAT_MOUSE,1135-MRL_12,0.0
5661,S10AE_MOUSE,1135-MRL_12,0.0
5662,SCC4-2_MOUSE;SCC4_MOUSE,1135-MRL_12,0.0
5663,CAPON-2_MOUSE;CAPON_MOUSE,1135-MRL_12,0.0
5664,RSP14_MOUSE,1135-MRL_12,0.0
5665,DLGP1-3_MOUSE,1135-MRL_12,0.0
5666,AMOL1-2_MOUSE;AMOL1_MOUSE,1135-MRL_12,0.0
5667,PHF14-2_MOUSE;PHF14-3_MOUSE;PHF14_MOUSE,1135-MRL_12,0.0
5668,RIBC2_MOUSE,1135-MRL_12,0.0
5669,EKI1_MOUSE,1135-MRL_12,0.0
5670,WDR20_MOUSE,1135-MRL_12,0.0
5671,GBRA4_MOUSE,1135-MRL_12,0.0
5672,CKLF5-2_MOUSE;CKLF5_MOUSE,1135-MRL_12,0.0
5673,CALL3_MOUSE,1135-MRL_12,0.0
5674,BORC8_MOUSE,1135-MRL_12,0.0
5675,RPAP3_MOUSE,1135-MRL_12,0.0
5676,S10AG_MOUSE,1135-MRL_12,0.0
5677,TRIR_MOUSE,1135-MRL_12,0.0
5678,F219A_MOUSE,1135-MRL_12,0.0
5679,RM02_MOUSE,1135-MRL_12,0.0
5680,SRP19_MOUSE,1135-MRL_12,0.0
5681,CS025_MOUSE,1135-MRL_12,0.0
5682,RTCA_MOUSE,1135-MRL_12,0.0
5683,KCTD4_MOUSE,1135-MRL_12,0.0
5684,JAM3_MOUSE,1135-MRL_12,0.0
5685,CCD91_MOUSE,1135-MRL_12,0.0
5686,CUTC_MOUSE,1135-MRL_12,0.0
5687,ASCC1_MOUSE,1135-MRL_12,0.0
5688,ISCA1_MOUSE,1135-MRL_12,0.0
5689,EVPL_MOUSE,1135-MRL_12,0.0
5690,AVEN_MOUSE,1135-MRL_12,0.0
5691,DEN6B_MOUSE,1135-MRL_12,0.0
5692,IFT22_MOUSE,1135-MRL_12,0.0
5693,F135B_MOUSE,1135-MRL_12,0.0
5694,PHP14_MOUSE,1135-MRL_12,0.0
5695,TPC_MOUSE,1135-MRL_12,0.0
5696,MRGBP_MOUSE,1135-MRL_12,0.0
5697,PRP4_MOUSE,1135-MRL_12,0.0
5698,ANCHR_MOUSE,1135-MRL_12,0.0
5699,FUND1_MOUSE,1135-MRL_12,0.0
5700,RRP8_MOUSE,1135-MRL_12,0.0
5701,SELO_MOUSE,1135-MRL_12,0.0
5702,CMTR1_MOUSE,1135-MRL_12,0.0
5703,ABHD5-2_MOUSE;ABHD5_MOUSE,1135-MRL_12,0.0
5704,GPTC1_MOUSE,1135-MRL_12,0.0
5705,P33MX-2_MOUSE;P33MX_MOUSE,1135-MRL_12,0.0
5706,PACE1-3_MOUSE;PACE1_MOUSE,1135-MRL_12,0.0
5707,AKAP8_MOUSE,1135-MRL_12,0.0
5708,FA13C_MOUSE,1135-MRL_12,0.0
5709,TPRGL_MOUSE,1135-MRL_12,0.0
5710,RSRC1_MOUSE,1135-MRL_12,74308.4
5711,PHLP_MOUSE,1135-MRL_12,0.0
5712,CBX6_MOUSE,1135-MRL_12,0.0
5713,RGS3-1_MOUSE;RGS3-4_MOUSE;RGS3_MOUSE,1135-MRL_12,0.0
5714,ABCB6_MOUSE,1135-MRL_12,0.0
5715,HM20A-2_MOUSE;HM20A_MOUSE,1135-MRL_12,0.0
5716,FBX3-2_MOUSE;FBX3-3_MOUSE;FBX3_MOUSE,1135-MRL_12,0.0
5717,RT11_MOUSE,1135-MRL_12,0.0
5718,6PGD_MOUSE,1135-MRL_12,0.0
5719,SYF1_MOUSE,1135-MRL_12,0.0
5720,SSRG-2_MOUSE;SSRG_MOUSE,1135-MRL_12,0.0
5721,NPL_MOUSE,1135-MRL_12,0.0
5722,IPP2_MOUSE,1135-MRL_12,0.0
5723,MTL26_MOUSE,1135-MRL_12,0.0
5724,NDUBA_MOUSE,1135-MRL_12,0.0
5725,CRIP2_MOUSE,1135-MRL_12,0.0
5726,PLLP_MOUSE,1135-MRL_12,0.0
5727,RM04_MOUSE,1135-MRL_12,0.0
5728,GMPR1_MOUSE,1135-MRL_12,0.0
5729,HIKES_MOUSE,1135-MRL_12,0.0
5730,RAI14_MOUSE,1135-MRL_12,0.0
5731,TCF20_MOUSE,1135-MRL_12,0.0
5732,CPSF1_MOUSE,1135-MRL_12,0.0
5733,PESC_MOUSE,1135-MRL_12,0.0
5734,SCEL_MOUSE,1135-MRL_12,0.0
5735,CERT-2_MOUSE;CERT_MOUSE,1135-MRL_12,0.0
5736,RM46_MOUSE,1135-MRL_12,0.0
5737,T22D4_MOUSE,1135-MRL_12,0.0
5738,SET_MOUSE,1135-MRL_12,0.0
5739,AIF1L_MOUSE,1135-MRL_12,0.0
5740,FL2D_MOUSE,1135-MRL_12,0.0
5741,KRT81_MOUSE,1135-MRL_12,164792.0
5742,MOAP1_MOUSE,1135-MRL_12,0.0
5743,SEP15_MOUSE,1135-MRL_12,0.0
5744,PPR1A_MOUSE,1135-MRL_12,0.0
5745,ARHG7-5_MOUSE,1135-MRL_12,0.0
5746,XPO4_MOUSE,1135-MRL_12,0.0
5747,CABL1_MOUSE,1135-MRL_12,0.0
5748,M3K20-2_MOUSE,1135-MRL_12,0.0
5749,DUS10_MOUSE,1135-MRL_12,0.0
5750,PSMG2-3_MOUSE;PSMG2_MOUSE,1135-MRL_12,0.0
5751,DDX24_MOUSE,1135-MRL_12,0.0
5752,DKC1_MOUSE,1135-MRL_12,0.0
5753,PALLD-6_MOUSE,1135-MRL_12,0.0
5754,TSSC4_MOUSE,1135-MRL_12,0.0
5755,TMOD3_MOUSE,1135-MRL_12,0.0
5756,IDE_MOUSE,1135-MRL_12,0.0
5757,NRIP2-2_MOUSE,1135-MRL_12,0.0
5758,CWC15_MOUSE,1135-MRL_12,0.0
5759,PALMD_MOUSE,1135-MRL_12,0.0
5760,SELB_MOUSE,1135-MRL_12,0.0
5761,INP5E_MOUSE,1135-MRL_12,0.0
5762,TULP4_MOUSE,1135-MRL_12,0.0
5763,HAKAI-2_MOUSE;HAKAI-3_MOUSE;HAKAI-4_MOUSE;HAKAI_MOUSE,1135-MRL_12,0.0
5764,RPF2_MOUSE,1135-MRL_12,0.0
5765,COG8_MOUSE,1135-MRL_12,0.0
5766,THA11_MOUSE,1135-MRL_12,0.0
5767,NRIP3_MOUSE,1135-MRL_12,0.0
5768,CCG3_MOUSE,1135-MRL_12,0.0
5769,PSMG1_MOUSE,1135-MRL_12,0.0
5770,PRELP_MOUSE,1135-MRL_12,0.0
5771,MYG1_MOUSE,1135-MRL_12,0.0
5772,HSPB8_MOUSE,1135-MRL_12,112697.0
5773,IQGA1_MOUSE,1135-MRL_12,0.0
5774,LDB3-3_MOUSE;LDB3_MOUSE,1135-MRL_12,0.0
5775,NUDT5_MOUSE,1135-MRL_12,0.0
5776,SC5A3_MOUSE,1135-MRL_12,0.0
5777,MPP6_MOUSE,1135-MRL_12,0.0
5778,AL9A1_MOUSE,1135-MRL_12,0.0
5779,CABP1-2_MOUSE;CABP1_MOUSE,1135-MRL_12,0.0
5780,ZMYM3_MOUSE,1135-MRL_12,0.0
5781,DCLK1-2_MOUSE,1135-MRL_12,0.0
5782,GRB14_MOUSE,1135-MRL_12,0.0
5783,CD2AP_MOUSE,1135-MRL_12,0.0
5784,DUS14_MOUSE,1135-MRL_12,0.0
5785,GKAP1_MOUSE,1135-MRL_12,0.0
5786,STA10_MOUSE,1135-MRL_12,0.0
5787,GLRX1_MOUSE,1135-MRL_12,0.0
5788,PSA6_MOUSE,1135-MRL_12,0.0
5789,PPCE_MOUSE,1135-MRL_12,0.0
5790,SEM7A_MOUSE,1135-MRL_12,0.0
5791,NAGAB_MOUSE,1135-MRL_12,0.0
5792,LIMD1_MOUSE,1135-MRL_12,0.0
5793,TBL1X_MOUSE,1135-MRL_12,0.0
5794,RAE1_MOUSE,1135-MRL_12,0.0
5795,ACSA_MOUSE,1135-MRL_12,0.0
5796,TRIP4-2_MOUSE;TRIP4_MOUSE,1135-MRL_12,0.0
5797,PDE7B_MOUSE,1135-MRL_12,0.0
5798,PLEC-11_MOUSE;PLEC-12_MOUSE,1135-MRL_12,0.0
5799,PLEC-2_MOUSE;PLEC_MOUSE,1135-MRL_12,0.0
5800,DREB-3_MOUSE,1135-MRL_12,0.0
5801,MACF1-3_MOUSE,1135-MRL_12,0.0
5802,ULK2_MOUSE,1135-MRL_12,0.0
5803,ABCBB_MOUSE,1135-MRL_12,0.0
5804,PDZD4_MOUSE,1135-MRL_12,0.0
5805,GPR37-2_MOUSE;GPR37_MOUSE,1135-MRL_12,0.0
5806,PO210_MOUSE,1135-MRL_12,0.0
5807,CLIC4_MOUSE,1135-MRL_12,0.0
5808,ADDA-2_MOUSE,1135-MRL_12,0.0
5809,BC11A_MOUSE,1135-MRL_12,0.0
5810,RND2_MOUSE,1135-MRL_12,0.0
5811,QKI-6_MOUSE,1135-MRL_12,0.0
5812,DCNL1_MOUSE,1135-MRL_12,0.0
5813,RGS17_MOUSE,1135-MRL_12,0.0
5814,PLXC1_MOUSE,1135-MRL_12,0.0
5815,XPF_MOUSE,1135-MRL_12,0.0
5816,GPC1_MOUSE,1135-MRL_12,0.0
5817,ZRAB2_MOUSE,1135-MRL_12,0.0
5818,NUBP1_MOUSE,1135-MRL_12,0.0
5819,BCAM_MOUSE,1135-MRL_12,0.0
5820,AAKB1_MOUSE,1135-MRL_12,0.0
5821,NEK3_MOUSE,1135-MRL_12,0.0
5822,LAMC3_MOUSE,1135-MRL_12,0.0
5823,ZEB2_MOUSE,1135-MRL_12,0.0
5824,PODXL_MOUSE,1135-MRL_12,0.0
5825,SYT6-2_MOUSE;SYT6_MOUSE,1135-MRL_12,0.0
5826,ESTD_MOUSE,1135-MRL_12,0.0
5827,SMAP_MOUSE,1135-MRL_12,0.0
5828,RHG07-2_MOUSE;RHG07_MOUSE,1135-MRL_12,0.0
5829,ENPP2-2_MOUSE;ENPP2-3_MOUSE;ENPP2_MOUSE,1135-MRL_12,0.0
5830,CETN2_MOUSE,1135-MRL_12,0.0
5831,CAN7_MOUSE,1135-MRL_12,0.0
5832,SAE1_MOUSE,1135-MRL_12,0.0
5833,KHDR3_MOUSE,1135-MRL_12,0.0
5834,HEBP1_MOUSE,1135-MRL_12,0.0
5835,STK11-2_MOUSE;STK11_MOUSE,1135-MRL_12,0.0
5836,GGPPS_MOUSE,1135-MRL_12,0.0
5837,XCT_MOUSE,1135-MRL_12,0.0
5838,TEN3-4_MOUSE;TEN3-5_MOUSE;TEN3-6_MOUSE;TEN3-7_MOUSE;TEN3-8_MOUSE;TEN3_MOUSE,1135-MRL_12,0.0
5839,MD1L1_MOUSE,1135-MRL_12,0.0
5840,PFD5_MOUSE,1135-MRL_12,0.0
5841,AKT3-2_MOUSE;AKT3_MOUSE,1135-MRL_12,0.0
5842,DCTN6_MOUSE,1135-MRL_12,0.0
5843,ZBT18_MOUSE,1135-MRL_12,0.0
5844,PORED_MOUSE,1135-MRL_12,0.0
5845,GANP_MOUSE,1135-MRL_12,0.0
5846,IRAG1-2_MOUSE;IRAG1_MOUSE,1135-MRL_12,0.0
5847,RBMX_MOUSE,1135-MRL_12,0.0
5848,NFAT5-2_MOUSE;NFAT5-4_MOUSE;NFAT5_MOUSE,1135-MRL_12,0.0
5849,E41L3-7_MOUSE,1135-MRL_12,0.0
5850,PHLA3_MOUSE,1135-MRL_12,0.0
5851,TAGL2_MOUSE,1135-MRL_12,0.0
5852,FOXO3_MOUSE,1135-MRL_12,0.0
5853,FBLN5_MOUSE,1135-MRL_12,0.0
5854,CRBB1_MOUSE,1135-MRL_12,0.0
5855,MAAI_MOUSE,1135-MRL_12,0.0
5856,APC7_MOUSE,1135-MRL_12,0.0
5857,SYUG_MOUSE,1135-MRL_12,0.0
5858,CAD20_MOUSE,1135-MRL_12,0.0
5859,LICH_MOUSE,1135-MRL_12,0.0
5860,IF2H_MOUSE,1135-MRL_12,0.0
5861,PKDRE_MOUSE,1135-MRL_12,0.0
5862,ADNP_MOUSE,1135-MRL_12,0.0
5863,EHMT2-2_MOUSE;EHMT2-3_MOUSE;EHMT2_MOUSE,1135-MRL_12,0.0
5864,GYS1_MOUSE,1135-MRL_12,0.0
5865,ARI1_MOUSE,1135-MRL_12,0.0
5866,CA2D3_MOUSE,1135-MRL_12,0.0
5867,KANK3_MOUSE,1135-MRL_12,0.0
5868,CLIC1_MOUSE,1135-MRL_12,0.0
5869,GAB2_MOUSE,1135-MRL_12,0.0
5870,AP3B1_MOUSE,1135-MRL_12,0.0
5871,MOC2A_MOUSE,1135-MRL_12,0.0
5872,BAZ1B_MOUSE,1135-MRL_12,0.0
5873,ATE1_MOUSE,1135-MRL_12,0.0
5874,MTMR2_MOUSE,1135-MRL_12,0.0
5875,MBD3-2_MOUSE;MBD3_MOUSE,1135-MRL_12,0.0
5876,FKB1B_MOUSE,1135-MRL_12,0.0
5877,PMM2_MOUSE,1135-MRL_12,0.0
5878,ACL6A_MOUSE,1135-MRL_12,0.0
5879,HDAC6_MOUSE,1135-MRL_12,0.0
5880,HDAC5_MOUSE,1135-MRL_12,0.0
5881,PSD10_MOUSE,1135-MRL_12,0.0
5882,S4R1W5_MOUSE,1135-MRL_12,0.0
5883,TBA1A_MOUSE,1135-MRL_12,13013100.0
5884,TBA4A_MOUSE,1135-MRL_12,6616000.0
5885,KCC2A_MOUSE,1135-MRL_12,7995310.0
5886,K1C17_MOUSE,1135-MRL_12,83662500.0
5887,TBB3_MOUSE,1135-MRL_12,4078410.0
5888,TBB4A_MOUSE,1135-MRL_12,3763290.0
5889,ADT1_MOUSE,1135-MRL_12,2572750.0
5890,TMPSD_MOUSE,1135-MRL_12,50098000.0
5891,TBB2A_MOUSE,1135-MRL_12,2743050.0
5892,E9Q0F0_MOUSE,1135-MRL_12,38194500.0
5893,H2A1B_MOUSE;H2A1C_MOUSE;H2A1D_MOUSE;H2A1E_MOUSE;H2A1F_MOUSE;H2A1G_MOUSE;H2A1H_MOUSE;H2A1I_MOUSE;H2A1K_MOUSE;H2A1N_MOUSE;H2A1O_MOUSE;H2A1P_MOUSE;H2A3_MOUSE;H2AJ_MOUSE,1135-MRL_12,7459160.0
5894,ACTB_MOUSE,1135-MRL_12,4513780.0
5895,E9QPD7_MOUSE;G5E8R3_MOUSE,1135-MRL_12,90450500.0
5896,H4_MOUSE,1135-MRL_12,4955850.0
5897,K1C10-2_MOUSE;K1C10-3_MOUSE;K1C10_MOUSE,1135-MRL_12,42767600.0
5898,G3P_MOUSE,1135-MRL_12,2229020.0
5899,K2C71_MOUSE,1135-MRL_12,60543000.0
5900,AT1A3_MOUSE,1135-MRL_12,1161190.0
5901,STXB1_MOUSE,1135-MRL_12,404954.0
5902,ATPA_MOUSE,1135-MRL_12,1261880.0
5903,TBB4B_MOUSE,1135-MRL_12,1835280.0
5904,K2C5_MOUSE,1135-MRL_12,40218700.0
5905,H2B1C_MOUSE;H2B1H_MOUSE,1135-MRL_12,3705500.0
5906,DYN1-3_MOUSE,1135-MRL_12,289493.0
5907,SPTN1_MOUSE,1135-MRL_12,4041230.0
5908,PLEC-6_MOUSE;PLEC-7_MOUSE;PLEC-8_MOUSE,1135-MRL_12,21578900.0
5909,NSF_MOUSE,1135-MRL_12,561263.0
5910,GNAO_MOUSE,1135-MRL_12,498196.0
5911,H31_MOUSE;H32_MOUSE,1135-MRL_12,3568130.0
5912,K22O_MOUSE,1135-MRL_12,21798200.0
5913,MPCP_MOUSE,1135-MRL_12,173785.0
5914,KCC2B_MOUSE,1135-MRL_12,2282550.0
5915,NFL_MOUSE,1135-MRL_12,39435300.0
5916,NFH_MOUSE,1135-MRL_12,31793600.0
5917,EF1A1_MOUSE,1135-MRL_12,1375900.0
5918,TBB5_MOUSE,1135-MRL_12,1445530.0
5919,MBP-4_MOUSE,1135-MRL_12,3086740.0
5920,CLH1_MOUSE,1135-MRL_12,360190.0
5921,HSP7C_MOUSE,1135-MRL_12,2443540.0
5922,AP2M1_MOUSE,1135-MRL_12,373592.0
5923,AINX_MOUSE,1135-MRL_12,22261500.0
5924,MCCA_MOUSE,1135-MRL_12,39380700.0
5925,RS27_MOUSE,1135-MRL_12,428860.0
5926,K2C1_MOUSE,1135-MRL_12,25863900.0
5927,CEND_MOUSE,1135-MRL_12,99184.2
5928,AT1B1_MOUSE,1135-MRL_12,222409.0
5929,PCCA_MOUSE,1135-MRL_12,51552600.0
5930,K22E_MOUSE,1135-MRL_12,15374300.0
5931,SPTB2_MOUSE,1135-MRL_12,2381370.0
5932,AP2B1-2_MOUSE;AP2B1_MOUSE,1135-MRL_12,77060.6
5933,PYC_MOUSE,1135-MRL_12,22614000.0
5934,IDH3A_MOUSE,1135-MRL_12,30784.3
5935,CH60_MOUSE,1135-MRL_12,225088.0
5936,ODP2_MOUSE,1135-MRL_12,322500.0
5937,MIC60-2_MOUSE,1135-MRL_12,7781220.0
5938,MAP1A-2_MOUSE,1135-MRL_12,2700640.0
5939,ADT2_MOUSE,1135-MRL_12,349346.0
5940,NFM_MOUSE,1135-MRL_12,19455000.0
5941,DYHC1_MOUSE,1135-MRL_12,376967.0
5942,AP2A2_MOUSE,1135-MRL_12,2699050.0
5943,AT2A2_MOUSE,1135-MRL_12,274467.0
5944,AP2S1_MOUSE,1135-MRL_12,126467.0
5945,VDAC2_MOUSE,1135-MRL_12,73616.4
5946,IF4H_MOUSE,1135-MRL_12,6901100.0
5947,K2C79_MOUSE,1135-MRL_12,10169800.0
5948,Q91VA7_MOUSE,1135-MRL_12,84861.6
5949,MAP6_MOUSE,1135-MRL_12,2940650.0
5950,DLG4-2_MOUSE;DLG4-3_MOUSE;DLG4_MOUSE,1135-MRL_12,2433570.0
5951,RL27A_MOUSE,1135-MRL_12,808058.0
5952,CN37_MOUSE,1135-MRL_12,578483.0
5953,AP180-2_MOUSE;AP180-3_MOUSE;AP180_MOUSE,1135-MRL_12,254426.0
5954,1433Z_MOUSE,1135-MRL_12,468226.0
5955,RAB3A_MOUSE,1135-MRL_12,220857.0
5956,PURA_MOUSE,1135-MRL_12,131220.0
5957,SYN1_MOUSE,1135-MRL_12,121526.0
5958,BIP_MOUSE,1135-MRL_12,219494.0
5959,SYN2_MOUSE,1135-MRL_12,130768.0
5960,MYO5A_MOUSE,1135-MRL_12,1359970.0
5961,DYN1-6_MOUSE,1135-MRL_12,0.0
5962,RL19_MOUSE,1135-MRL_12,799643.0
5963,SERA_MOUSE,1135-MRL_12,213736.0
5964,S4A4_MOUSE,1135-MRL_12,104987.0
5965,RAB6A_MOUSE,1135-MRL_12,301111.0
5966,GFAP_MOUSE,1135-MRL_12,5151900.0
5967,RL10_MOUSE,1135-MRL_12,472084.0
5968,ARF5_MOUSE,1135-MRL_12,43133.3
5969,RTN1_MOUSE,1135-MRL_12,263585.0
5970,EFTU_MOUSE,1135-MRL_12,439467.0
5971,PCLO_MOUSE,1135-MRL_12,1345740.0
5972,ARF2_MOUSE,1135-MRL_12,177816.0
5973,RL8_MOUSE,1135-MRL_12,393236.0
5974,RL23_MOUSE,1135-MRL_12,257863.0
5975,PCCB_MOUSE,1135-MRL_12,3263880.0
5976,RS27A_MOUSE,1135-MRL_12,1539310.0
5977,GNA11_MOUSE,1135-MRL_12,219456.0
5978,KCC2G_MOUSE,1135-MRL_12,767158.0
5979,AP2A1-2_MOUSE;AP2A1_MOUSE,1135-MRL_12,0.0
5980,UBE2N_MOUSE,1135-MRL_12,46103.4
5981,DYN3_MOUSE,1135-MRL_12,0.0
5982,Q3TE80_MOUSE,1135-MRL_12,0.0
5983,DPYL2_MOUSE,1135-MRL_12,658585.0
5984,GEPH_MOUSE,1135-MRL_12,243967.0
5985,SUCB1_MOUSE,1135-MRL_12,93665.5
5986,IF4A1_MOUSE,1135-MRL_12,226821.0
5987,RS8_MOUSE,1135-MRL_12,1107790.0
5988,EAA2-2_MOUSE;EAA2_MOUSE,1135-MRL_12,150900.0
5989,AAK1-2_MOUSE;AAK1_MOUSE,1135-MRL_12,145099.0
5990,GHC1_MOUSE,1135-MRL_12,272376.0
5991,IDHG1_MOUSE,1135-MRL_12,0.0
5992,RL6_MOUSE,1135-MRL_12,525828.0
5993,HS90B_MOUSE,1135-MRL_12,290463.0
5994,MAP1B_MOUSE,1135-MRL_12,848133.0
5995,HNRPK-3_MOUSE,1135-MRL_12,114053.0
5996,DNM1L_MOUSE,1135-MRL_12,79786.1
5997,PCBP1_MOUSE,1135-MRL_12,0.0
5998,PFKAM-2_MOUSE;PFKAM-3_MOUSE;PFKAM_MOUSE,1135-MRL_12,787563.0
5999,ANS1B_MOUSE,1135-MRL_12,561520.0
6000,KCC2D-5_MOUSE,1135-MRL_12,450528.0
6001,ALBU_MOUSE,1135-MRL_12,7406140.0
6002,VAT1_MOUSE,1135-MRL_12,0.0
6003,RS6_MOUSE,1135-MRL_12,2813400.0
6004,OPA1-2_MOUSE,1135-MRL_12,0.0
6005,SFXN3_MOUSE,1135-MRL_12,0.0
6006,GRP75_MOUSE,1135-MRL_12,558612.0
6007,A3QM89_MOUSE;Q7M6W1_MOUSE,1135-MRL_12,40772.7
6008,CMC1_MOUSE,1135-MRL_12,0.0
6009,RS26_MOUSE,1135-MRL_12,919043.0
6010,RAB10_MOUSE,1135-MRL_12,159102.0
6011,ODO2_MOUSE,1135-MRL_12,144506.0
6012,A0A571BDG0_MOUSE;A0A571BDG6_MOUSE;A0A571BG39_MOUSE,1135-MRL_12,1182850.0
6013,SAM50_MOUSE,1135-MRL_12,116319.0
6014,1433G_MOUSE,1135-MRL_12,246021.0
6015,AT2B2_MOUSE,1135-MRL_12,215397.0
6016,MIC19_MOUSE,1135-MRL_12,0.0
6017,ARL8A_MOUSE,1135-MRL_12,0.0
6018,NCDN_MOUSE,1135-MRL_12,55502.7
6019,MTAP2_MOUSE,1135-MRL_12,2747190.0
6020,VAPA_MOUSE,1135-MRL_12,0.0
6021,RS3_MOUSE,1135-MRL_12,177638.0
6022,MTCH2_MOUSE,1135-MRL_12,0.0
6023,K1C42_MOUSE,1135-MRL_12,7354460.0
6024,RL14_MOUSE,1135-MRL_12,134031.0
6025,ANK2-2_MOUSE,1135-MRL_12,502176.0
6026,DDX5_MOUSE,1135-MRL_12,401488.0
6027,VDAC1-2_MOUSE;VDAC1_MOUSE,1135-MRL_12,127031.0
6028,STX1B_MOUSE,1135-MRL_12,0.0
6029,EWS_MOUSE,1135-MRL_12,0.0
6030,SYGP1_MOUSE,1135-MRL_12,800254.0
6031,FXR1-3_MOUSE;FXR1_MOUSE,1135-MRL_12,38928.8
6032,ITSN1_MOUSE,1135-MRL_12,0.0
6033,AT1A1_MOUSE,1135-MRL_12,203688.0
6034,BSN_MOUSE,1135-MRL_12,609106.0
6035,GLNA_MOUSE,1135-MRL_12,215166.0
6036,VAPB_MOUSE,1135-MRL_12,0.0
6037,GBB1_MOUSE,1135-MRL_12,103346.0
6038,RL11_MOUSE,1135-MRL_12,0.0
6039,MYPR_MOUSE,1135-MRL_12,1018780.0
6040,KCRU_MOUSE,1135-MRL_12,26491.6
6041,RS9_MOUSE,1135-MRL_12,336111.0
6042,AT1A2_MOUSE,1135-MRL_12,159903.0
6043,2AAA_MOUSE,1135-MRL_12,0.0
6044,GPDM_MOUSE,1135-MRL_12,0.0
6045,MP2K1_MOUSE,1135-MRL_12,0.0
6046,ARL8B_MOUSE,1135-MRL_12,0.0
6047,DENR_MOUSE,1135-MRL_12,0.0
6048,RL18_MOUSE,1135-MRL_12,231531.0
6049,SSDH_MOUSE,1135-MRL_12,0.0
6050,TPPP_MOUSE,1135-MRL_12,223388.0
6051,SH3G2_MOUSE,1135-MRL_12,105308.0
6052,RTN3-2_MOUSE;RTN3_MOUSE,1135-MRL_12,391998.0
6053,RL13_MOUSE,1135-MRL_12,233350.0
6054,HXK1-3_MOUSE;HXK1-4_MOUSE;HXK1_MOUSE,1135-MRL_12,51591.3
6055,RAB14_MOUSE,1135-MRL_12,921258.0
6056,TKTL1_MOUSE,1135-MRL_12,741829.0
6057,CLCA_MOUSE,1135-MRL_12,0.0
6058,RL3_MOUSE,1135-MRL_12,0.0
6059,RL4_MOUSE,1135-MRL_12,49741.6
6060,K2C6A_MOUSE,1135-MRL_12,4202780.0
6061,AT2B1_MOUSE,1135-MRL_12,117192.0
6062,DIP2A_MOUSE,1135-MRL_12,5043990.0
6063,EF1B_MOUSE,1135-MRL_12,133053.0
6064,KPCG_MOUSE,1135-MRL_12,199972.0
6065,Q68FG2_MOUSE,1135-MRL_12,414035.0
6066,VDAC3_MOUSE,1135-MRL_12,96996.1
6067,SC22B_MOUSE,1135-MRL_12,1220140.0
6068,RTN4_MOUSE,1135-MRL_12,323958.0
6069,SYNJ1_MOUSE,1135-MRL_12,80764.1
6070,RUFY3-3_MOUSE,1135-MRL_12,99215.0
6071,RL12_MOUSE,1135-MRL_12,0.0
6072,PCBP2-3_MOUSE;PCBP2_MOUSE,1135-MRL_12,47936.9
6073,PRDX5-2_MOUSE;PRDX5_MOUSE,1135-MRL_12,0.0
6074,S12A5-2_MOUSE;S12A5_MOUSE,1135-MRL_12,85499.8
6075,MGST3_MOUSE,1135-MRL_12,0.0
6076,IQEC1-2_MOUSE;IQEC1_MOUSE,1135-MRL_12,675038.0
6077,SNPH-2_MOUSE,1135-MRL_12,0.0
6078,SRCN1_MOUSE,1135-MRL_12,635974.0
6079,TOM70_MOUSE,1135-MRL_12,0.0
6080,ABLM2_MOUSE,1135-MRL_12,480155.0
6081,CTNA2-2_MOUSE;CTNA2-3_MOUSE,1135-MRL_12,118813.0
6082,SNAB_MOUSE,1135-MRL_12,0.0
6083,KIF2A-1_MOUSE;KIF2A_MOUSE,1135-MRL_12,136287.0
6084,RL28_MOUSE,1135-MRL_12,133278.0
6085,TBB2B_MOUSE,1135-MRL_12,242736.0
6086,RHOA_MOUSE,1135-MRL_12,0.0
6087,DLG2-2_MOUSE;DLG2-7_MOUSE;DLG2_MOUSE,1135-MRL_12,791952.0
6088,GLSK_MOUSE,1135-MRL_12,0.0
6089,A0A286YDL6_MOUSE,1135-MRL_12,264582.0
6090,KTN1_MOUSE,1135-MRL_12,42604.2
6091,PGRC1_MOUSE,1135-MRL_12,0.0
6092,CLAP2_MOUSE,1135-MRL_12,115021.0
6093,MK01_MOUSE,1135-MRL_12,0.0
6094,CAND1_MOUSE,1135-MRL_12,0.0
6095,CXA1_MOUSE,1135-MRL_12,462851.0
6096,RAB18_MOUSE,1135-MRL_12,0.0
6097,SFPQ_MOUSE,1135-MRL_12,171968.0
6098,PP2BA_MOUSE,1135-MRL_12,162194.0
6099,CDC42_MOUSE,1135-MRL_12,0.0
6100,ACSL6-2_MOUSE;ACSL6_MOUSE,1135-MRL_12,0.0
6101,ARGI1_MOUSE,1135-MRL_12,2543620.0
6102,RL13A_MOUSE,1135-MRL_12,0.0
6103,RS23_MOUSE,1135-MRL_12,3003920.0
6104,RL17_MOUSE,1135-MRL_12,296074.0
6105,Q792Z1_MOUSE,1135-MRL_12,2416830.0
6106,RS16_MOUSE,1135-MRL_12,172759.0
6107,MLF2_MOUSE,1135-MRL_12,217443.0
6108,RL34_MOUSE,1135-MRL_12,206708.0
6109,A8DUK4_MOUSE,1135-MRL_12,825930.0
6110,EP15R_MOUSE,1135-MRL_12,0.0
6111,RL18A_MOUSE,1135-MRL_12,106120.0
6112,RS14_MOUSE,1135-MRL_12,222275.0
6113,UB2V2_MOUSE,1135-MRL_12,0.0
6114,AUXI_MOUSE,1135-MRL_12,44229.8
6115,HOME1_MOUSE,1135-MRL_12,372105.0
6116,PHF24_MOUSE,1135-MRL_12,0.0
6117,RL15_MOUSE,1135-MRL_12,130320.0
