,Protein_Names,Sample_Name,Hits
384,SCAF8_MOUSE,Q331K_M1,351428.0
385,SR140-2_MOUSE;SR140-3_MOUSE;SR140_MOUSE,Q331K_M1,440305.0
386,CPSF6_MOUSE,Q331K_M1,1659750.0
387,RPRD2-2_MOUSE;RPRD2_MOUSE,Q331K_M1,321245.0
388,2ABA_MOUSE,Q331K_M1,142937.0
389,ABCF1_MOUSE,Q331K_M1,357822.0
390,PCNP_MOUSE,Q331K_M1,1346940.0
391,CSKI1-2_MOUSE;CSKI1-3_MOUSE;CSKI1_MOUSE,Q331K_M1,0.0
392,PAPD7_MOUSE,Q331K_M1,352729.0
393,SRSF1_MOUSE,Q331K_M1,543878.0
394,DLGP3_MOUSE,Q331K_M1,90473.5
395,DCLK2-2_MOUSE;DCLK2-3_MOUSE;DCLK2-4_MOUSE;DCLK2-5_MOUSE;DCLK2-6_MOUSE;DCLK2_MOUSE,Q331K_M1,62432.9
396,KCC2D-2_MOUSE;KCC2D-4_MOUSE;KCC2D-5_MOUSE;KCC2D_MOUSE,Q331K_M1,186356.0
397,AT1A3_MOUSE,Q331K_M1,5463690.0
398,AT1A2_MOUSE,Q331K_M1,741223.0
399,ZC3H4-2_MOUSE;ZC3H4_MOUSE,Q331K_M1,226001.0
400,CAND1_MOUSE,Q331K_M1,140594.0
401,RS27L_MOUSE;RS27_MOUSE,Q331K_M1,656954.0
402,RL35_MOUSE,Q331K_M1,82770.2
403,2AAA_MOUSE,Q331K_M1,0.0
404,Q792Z1_MOUSE,Q331K_M1,11414200.0
405,HNRPQ-2_MOUSE;HNRPQ_MOUSE,Q331K_M1,37159.7
406,TBB2A_MOUSE,Q331K_M1,7335240.0
407,SMAP2-2_MOUSE;SMAP2_MOUSE,Q331K_M1,94629.1
408,CPEB2_MOUSE;CPEB3-2_MOUSE;CPEB3-3_MOUSE;CPEB3-4_MOUSE;CPEB3-6_MOUSE;CPEB3_MOUSE;CPEB4-2_MOUSE;CPEB4-3_MOUSE;CPEB4-4_MOUSE;CPEB4-5_MOUSE;CPEB4_MOUSE,Q331K_M1,0.0
409,LC7L2-2_MOUSE;LC7L2-3_MOUSE;LC7L2-4_MOUSE;LC7L2_MOUSE,Q331K_M1,1028620.0
410,SPAG7_MOUSE,Q331K_M1,33072.1
411,ASIC4_MOUSE,Q331K_M1,97348.1
412,CDSN_MOUSE,Q331K_M1,1268420.0
413,TPPP_MOUSE,Q331K_M1,788679.0
414,AMPH_MOUSE,Q331K_M1,389467.0
415,ATX2L-2_MOUSE;ATX2L-3_MOUSE;ATX2L_MOUSE,Q331K_M1,0.0
416,PRC2A_MOUSE,Q331K_M1,259263.0
417,DSG1B_MOUSE,Q331K_M1,480083.0
418,MAP6_MOUSE,Q331K_M1,4291640.0
419,CELF4-2_MOUSE;CELF4-3_MOUSE;CELF4-4_MOUSE;CELF4-5_MOUSE;CELF4-6_MOUSE;CELF4_MOUSE,Q331K_M1,59912.6
420,SAHH2_MOUSE,Q331K_M1,322647.0
421,PR38B_MOUSE,Q331K_M1,299649.0
422,LRRC7_MOUSE,Q331K_M1,0.0
423,CAPS1-2_MOUSE;CAPS1-4_MOUSE;CAPS1_MOUSE,Q331K_M1,231145.0
424,AUXI-2_MOUSE;AUXI-3_MOUSE;AUXI_MOUSE,Q331K_M1,193428.0
425,MADD-14_MOUSE;MADD-15_MOUSE;MADD-2_MOUSE;MADD-3_MOUSE;MADD_MOUSE,Q331K_M1,271409.0
426,RIMB2-2_MOUSE;RIMB2_MOUSE,Q331K_M1,0.0
427,PP1RA-2_MOUSE;PP1RA_MOUSE,Q331K_M1,210532.0
428,PR40B-3_MOUSE;PR40B_MOUSE,Q331K_M1,952113.0
429,LYRIC_MOUSE,Q331K_M1,312729.0
430,UBP2L-2_MOUSE;UBP2L-3_MOUSE;UBP2L-4_MOUSE;UBP2L-5_MOUSE;UBP2L_MOUSE,Q331K_M1,46677.9
431,FLNA-2_MOUSE;FLNA_MOUSE;FLNB_MOUSE;FLNC-2_MOUSE;FLNC_MOUSE,Q331K_M1,423261.0
432,Q80X98_MOUSE,Q331K_M1,0.0
433,IF4G3-2_MOUSE;IF4G3-3_MOUSE;IF4G3-4_MOUSE;IF4G3_MOUSE,Q331K_M1,96573.2
434,BDH_MOUSE,Q331K_M1,302959.0
435,NUCKS_MOUSE,Q331K_M1,331038.0
436,SHAN2-2_MOUSE;SHAN2-3_MOUSE;SHAN2_MOUSE,Q331K_M1,192886.0
437,Q80ZM5_MOUSE,Q331K_M1,152536.0
438,DDX42_MOUSE,Q331K_M1,338953.0
439,EFTU_MOUSE,Q331K_M1,985084.0
440,ROA3_MOUSE,Q331K_M1,5283120.0
441,SV2B_MOUSE,Q331K_M1,192015.0
442,MYPT1-2_MOUSE;MYPT1_MOUSE;MYPT2_MOUSE,Q331K_M1,132729.0
443,IF4B_MOUSE,Q331K_M1,219162.0
444,PHIPL_MOUSE;PHYIP_MOUSE,Q331K_M1,110189.0
445,F168A-2_MOUSE;F168A_MOUSE,Q331K_M1,43937.4
446,CMC1_MOUSE,Q331K_M1,763471.0
447,CARF_MOUSE,Q331K_M1,185349.0
448,RFOX3-2_MOUSE;RFOX3-4_MOUSE;RFOX3-5_MOUSE;RFOX3_MOUSE,Q331K_M1,633007.0
449,CSTF2-2_MOUSE;CSTF2_MOUSE,Q331K_M1,419540.0
450,ZC3HE-2_MOUSE;ZC3HE-3_MOUSE;ZC3HE_MOUSE,Q331K_M1,37896.5
451,ZC21A_MOUSE,Q331K_M1,169681.0
452,AHSA1_MOUSE,Q331K_M1,407322.0
453,RCC2_MOUSE,Q331K_M1,53734.4
454,TNR6B_MOUSE,Q331K_M1,106037.0
455,SRSF7-2_MOUSE;SRSF7-3_MOUSE;SRSF7-4_MOUSE;SRSF7_MOUSE,Q331K_M1,329776.0
456,RL24_MOUSE,Q331K_M1,340858.0
457,RFOX1-2_MOUSE;RFOX1-3_MOUSE;RFOX1-4_MOUSE;RFOX1-5_MOUSE;RFOX1-6_MOUSE;RFOX1_MOUSE;RFOX2-2_MOUSE;RFOX2-3_MOUSE;RFOX2-5_MOUSE;RFOX2-6_MOUSE;RFOX2-7_MOUSE;RFOX2-8_MOUSE;RFOX2_MOUSE,Q331K_M1,400291.0
458,DMXL2-2_MOUSE;DMXL2_MOUSE,Q331K_M1,174137.0
459,CLAP2_MOUSE,Q331K_M1,328037.0
460,PISD_MOUSE,Q331K_M1,100998.0
461,AP3S2_MOUSE,Q331K_M1,151962.0
462,RALYL_MOUSE,Q331K_M1,27833.1
463,SRRM2-3_MOUSE;SRRM2_MOUSE,Q331K_M1,639442.0
464,CPSF7-2_MOUSE;CPSF7_MOUSE,Q331K_M1,796980.0
465,GEPH_MOUSE,Q331K_M1,123980.0
466,VATH_MOUSE,Q331K_M1,146298.0
467,SSDH_MOUSE,Q331K_M1,60386.7
468,Z385B-2_MOUSE;Z385B_MOUSE,Q331K_M1,80044.5
469,ZC3H6_MOUSE,Q331K_M1,190945.0
470,TIGAR_MOUSE,Q331K_M1,92492.7
471,SREK1-2_MOUSE,Q331K_M1,3949940.0
472,ASGL1_MOUSE,Q331K_M1,0.0
473,MBNL2-4_MOUSE;MBNL2_MOUSE,Q331K_M1,1053080.0
474,RBM14_MOUSE,Q331K_M1,2312220.0
475,F120C-3_MOUSE;F120C_MOUSE,Q331K_M1,93237.2
476,GP158_MOUSE,Q331K_M1,104770.0
477,PEX5R-3_MOUSE;PEX5R-4_MOUSE;PEX5R_MOUSE,Q331K_M1,0.0
478,ERI3-2_MOUSE;ERI3-3_MOUSE;ERI3_MOUSE,Q331K_M1,64107.4
479,TDRP_MOUSE,Q331K_M1,102469.0
480,CSTFT_MOUSE,Q331K_M1,166179.0
481,MYEF2-3_MOUSE;MYEF2_MOUSE,Q331K_M1,1127340.0
482,ANK2-2_MOUSE,Q331K_M1,298238.0
483,DIDO1_MOUSE,Q331K_M1,52900.0
484,PDE10-2_MOUSE;PDE10-3_MOUSE;PDE10-4_MOUSE;PDE10_MOUSE,Q331K_M1,179941.0
485,WDR37_MOUSE,Q331K_M1,63151.3
486,SYNPO-2_MOUSE;SYNPO-3_MOUSE;SYNPO_MOUSE,Q331K_M1,114984.0
487,BCAS3-2_MOUSE;BCAS3_MOUSE,Q331K_M1,53313.9
488,TCAL5_MOUSE,Q331K_M1,822926.0
489,VCIP1_MOUSE,Q331K_M1,91050.9
490,TCRG1-2_MOUSE;TCRG1_MOUSE,Q331K_M1,968406.0
491,CACO1_MOUSE,Q331K_M1,654059.0
492,CHERP_MOUSE,Q331K_M1,368744.0
493,SUGP2_MOUSE,Q331K_M1,7041490.0
494,CCAR1-3_MOUSE;CCAR1_MOUSE,Q331K_M1,241788.0
495,SYNJ1_MOUSE,Q331K_M1,186975.0
496,SEPT8-2_MOUSE;SEPT8_MOUSE,Q331K_M1,49856.8
497,NGEF-2_MOUSE;NGEF_MOUSE,Q331K_M1,82941.9
498,PYGB_MOUSE,Q331K_M1,764911.0
499,MICA3-4_MOUSE;MICA3_MOUSE,Q331K_M1,0.0
500,STAU2-2_MOUSE;STAU2-3_MOUSE;STAU2-4_MOUSE;STAU2_MOUSE,Q331K_M1,47980.2
501,SPF45_MOUSE,Q331K_M1,477775.0
502,TMA7_MOUSE,Q331K_M1,142899.0
503,BCLF1-2_MOUSE;BCLF1-3_MOUSE;BCLF1_MOUSE,Q331K_M1,96863.4
504,RTN1_MOUSE,Q331K_M1,174336.0
505,HS12A_MOUSE,Q331K_M1,183560.0
506,RF1M_MOUSE,Q331K_M1,61133.4
507,SNR27_MOUSE,Q331K_M1,271663.0
508,DNM1L-2_MOUSE;DNM1L-3_MOUSE;DNM1L_MOUSE,Q331K_M1,218295.0
509,HACD3_MOUSE,Q331K_M1,207568.0
510,AGFG1-1_MOUSE;AGFG1-2_MOUSE;AGFG1-3_MOUSE;AGFG1_MOUSE,Q331K_M1,898160.0
511,MATR3_MOUSE,Q331K_M1,2072510.0
512,RAB15_MOUSE,Q331K_M1,279533.0
513,PO121_MOUSE,Q331K_M1,0.0
514,POF1B_MOUSE,Q331K_M1,167005.0
515,WDR33_MOUSE,Q331K_M1,128713.0
516,SF3A1_MOUSE,Q331K_M1,411059.0
517,THIL_MOUSE,Q331K_M1,1549630.0
518,MARE2-2_MOUSE;MARE2_MOUSE,Q331K_M1,292284.0
519,BLMH_MOUSE,Q331K_M1,104041.0
520,ERF3A-2_MOUSE;ERF3A_MOUSE,Q331K_M1,73128.6
521,HNRPL_MOUSE,Q331K_M1,521653.0
522,RBMX2_MOUSE,Q331K_M1,51282.6
523,IQEC1-2_MOUSE;IQEC1_MOUSE,Q331K_M1,497498.0
524,CACB4-1_MOUSE;CACB4-2_MOUSE;CACB4_MOUSE,Q331K_M1,53330.9
525,BUD13-2_MOUSE;BUD13_MOUSE,Q331K_M1,154632.0
526,SNG3_MOUSE,Q331K_M1,428832.0
527,CPLX3_MOUSE,Q331K_M1,192594.0
528,PSPC1-2_MOUSE;PSPC1_MOUSE,Q331K_M1,1326140.0
529,RBM12_MOUSE,Q331K_M1,1133400.0
530,Z385A_MOUSE,Q331K_M1,1352720.0
531,SGIP1-3_MOUSE;SGIP1-4_MOUSE;SGIP1-6_MOUSE;SGIP1-8_MOUSE;SGIP1_MOUSE,Q331K_M1,68192.8
532,HNRL1-2_MOUSE;HNRL1_MOUSE,Q331K_M1,132860.0
533,AT1A1_MOUSE,Q331K_M1,1008900.0
534,CCAR2_MOUSE,Q331K_M1,1589000.0
535,CDIPT_MOUSE,Q331K_M1,271703.0
536,SRSF4_MOUSE,Q331K_M1,706137.0
537,HNRPU-2_MOUSE;HNRPU_MOUSE,Q331K_M1,949245.0
538,MPCP_MOUSE,Q331K_M1,661260.0
539,RBM39-2_MOUSE;RBM39_MOUSE,Q331K_M1,1617970.0
540,HORN_MOUSE,Q331K_M1,0.0
541,AGAP3-2_MOUSE;AGAP3_MOUSE,Q331K_M1,32180.4
542,SFPQ_MOUSE,Q331K_M1,7497130.0
543,WDR13_MOUSE,Q331K_M1,107648.0
544,S12A5-2_MOUSE;S12A5_MOUSE,Q331K_M1,429745.0
545,SFXN3-2_MOUSE;SFXN3_MOUSE,Q331K_M1,609083.0
546,Q91VB8_MOUSE,Q331K_M1,0.0
547,NDUS1_MOUSE,Q331K_M1,48922.1
548,ATPG_MOUSE,Q331K_M1,316805.0
549,NCOA5_MOUSE,Q331K_M1,0.0
550,PIP30_MOUSE,Q331K_M1,0.0
551,FUBP1-2_MOUSE;FUBP1_MOUSE,Q331K_M1,2205560.0
552,STRBP-2_MOUSE;STRBP_MOUSE,Q331K_M1,1093740.0
553,HEMO_MOUSE,Q331K_M1,90200.7
554,DLG2-2_MOUSE;DLG2-3_MOUSE;DLG2-4_MOUSE;DLG2-6_MOUSE;DLG2-7_MOUSE;DLG2-8_MOUSE;DLG2_MOUSE,Q331K_M1,183146.0
555,WRIP1_MOUSE,Q331K_M1,290558.0
556,RHG35_MOUSE,Q331K_M1,0.0
557,PTBP2-2_MOUSE;PTBP2_MOUSE,Q331K_M1,1030400.0
558,PCCA_MOUSE,Q331K_M1,228238000.0
559,SYUB_MOUSE,Q331K_M1,2274440.0
560,WDR7_MOUSE,Q331K_M1,361015.0
561,BPL1_MOUSE,Q331K_M1,183582.0
562,VPS16-2_MOUSE;VPS16_MOUSE,Q331K_M1,856561.0
563,TRFE_MOUSE,Q331K_M1,444655.0
564,TMCO1_MOUSE,Q331K_M1,311532.0
565,CHM1A_MOUSE,Q331K_M1,355739.0
566,RPC6_MOUSE,Q331K_M1,176876.0
567,PRPF3_MOUSE,Q331K_M1,271147.0
568,WBP11_MOUSE,Q331K_M1,22258.0
569,KCC2G-2_MOUSE;KCC2G-3_MOUSE;KCC2G_MOUSE,Q331K_M1,357074.0
570,CIC-2_MOUSE;CIC_MOUSE,Q331K_M1,0.0
571,MYO5A_MOUSE,Q331K_M1,178981.0
572,PSIP1-2_MOUSE;PSIP1_MOUSE,Q331K_M1,79493.4
573,NONO_MOUSE,Q331K_M1,2739160.0
574,RBM10-2_MOUSE;RBM10-3_MOUSE;RBM10_MOUSE,Q331K_M1,396849.0
575,ACON_MOUSE,Q331K_M1,466055.0
576,MMTA2_MOUSE,Q331K_M1,253764.0
577,RNPS1-2_MOUSE;RNPS1_MOUSE,Q331K_M1,218083.0
578,PCCB_MOUSE,Q331K_M1,11625300.0
579,MCCA_MOUSE,Q331K_M1,88226400.0
580,DSRAD-5_MOUSE;DSRAD_MOUSE,Q331K_M1,265652.0
581,SF3B1_MOUSE,Q331K_M1,650077.0
582,RIMS1-7_MOUSE,Q331K_M1,186665.0
583,RIMS1-3_MOUSE;RIMS1-4_MOUSE;RIMS1-5_MOUSE;RIMS1-6_MOUSE;RIMS1_MOUSE,Q331K_M1,27158.5
584,RTN4-3_MOUSE;RTN4_MOUSE,Q331K_M1,435967.0
585,Q9CPN9_MOUSE,Q331K_M1,9417790.0
586,RL17_MOUSE,Q331K_M1,371729.0
587,ZMAT2_MOUSE,Q331K_M1,0.0
588,CPSF5_MOUSE,Q331K_M1,1434530.0
589,M2OM_MOUSE,Q331K_M1,283772.0
590,SNW1_MOUSE,Q331K_M1,88383.9
591,RANB3_MOUSE,Q331K_M1,138562.0
592,RAVR1_MOUSE,Q331K_M1,534257.0
593,TBB2B_MOUSE,Q331K_M1,5203240.0
594,CA052_MOUSE,Q331K_M1,83480.6
595,ROA0_MOUSE,Q331K_M1,400573.0
596,PPIL4_MOUSE,Q331K_M1,128953.0
597,RBM33_MOUSE,Q331K_M1,138501.0
598,RL11_MOUSE,Q331K_M1,186661.0
599,TECR_MOUSE,Q331K_M1,43077.8
600,PAIRB-2_MOUSE;PAIRB-3_MOUSE;PAIRB-4_MOUSE;PAIRB_MOUSE,Q331K_M1,52739.7
601,ZCHC8_MOUSE,Q331K_M1,43397.1
602,RL15_MOUSE,Q331K_M1,216091.0
603,RAB3B_MOUSE,Q331K_M1,145780.0
604,CISY_MOUSE,Q331K_M1,228227.0
605,ODPB_MOUSE,Q331K_M1,53211.3
606,MDM1-2_MOUSE;MDM1-3_MOUSE;MDM1-4_MOUSE;MDM1_MOUSE,Q331K_M1,221712.0
607,HNRPM-2_MOUSE;HNRPM_MOUSE,Q331K_M1,5830490.0
608,MCES-3_MOUSE;MCES_MOUSE,Q331K_M1,92805.5
609,DYL2_MOUSE,Q331K_M1,139497.0
610,RUFY3-2_MOUSE;RUFY3-3_MOUSE;RUFY3-4_MOUSE;RUFY3_MOUSE,Q331K_M1,286953.0
611,DLGP1-2_MOUSE;DLGP1-3_MOUSE;DLGP1-4_MOUSE;DLGP1_MOUSE,Q331K_M1,170460.0
612,TBB4A_MOUSE,Q331K_M1,2526850.0
613,GHC1_MOUSE,Q331K_M1,1033170.0
614,TRIR_MOUSE,Q331K_M1,36037.8
615,FIP1-2_MOUSE;FIP1-3_MOUSE;FIP1_MOUSE,Q331K_M1,269606.0
616,U2AF1_MOUSE,Q331K_M1,732781.0
617,RL4_MOUSE,Q331K_M1,0.0
618,EFHD2_MOUSE,Q331K_M1,149820.0
619,WDR83_MOUSE,Q331K_M1,176132.0
620,WDR83-2_MOUSE;WDR83-3_MOUSE,Q331K_M1,0.0
621,CMTR1_MOUSE,Q331K_M1,798327.0
622,GPTC1_MOUSE,Q331K_M1,242006.0
623,KCY_MOUSE,Q331K_M1,148488.0
624,AKAP8_MOUSE,Q331K_M1,510533.0
625,XRN2-2_MOUSE;XRN2_MOUSE,Q331K_M1,49502.2
626,LNEBL_MOUSE,Q331K_M1,101177.0
627,SYF1_MOUSE,Q331K_M1,1094120.0
628,CRIP2_MOUSE,Q331K_M1,51011.9
629,ARFG1-2_MOUSE;ARFG1_MOUSE,Q331K_M1,0.0
630,RENT1-2_MOUSE;RENT1_MOUSE,Q331K_M1,592827.0
631,CPSF1_MOUSE,Q331K_M1,62361.6
632,SET-2_MOUSE;SET_MOUSE,Q331K_M1,0.0
633,TBB3_MOUSE,Q331K_M1,16235800.0
634,RTN3-2_MOUSE;RTN3_MOUSE,Q331K_M1,289959.0
635,GSDMA_MOUSE,Q331K_M1,178639.0
636,NO40-2_MOUSE;NO40_MOUSE,Q331K_M1,307691.0
637,GTF2I-2_MOUSE;GTF2I-3_MOUSE;GTF2I-4_MOUSE;GTF2I-5_MOUSE;GTF2I-6_MOUSE;GTF2I_MOUSE,Q331K_M1,213179.0
638,DYHC1_MOUSE,Q331K_M1,332206.0
639,LGI1_MOUSE,Q331K_M1,85927.1
640,DAZP1-2_MOUSE;DAZP1_MOUSE,Q331K_M1,39737.8
641,SV2A_MOUSE,Q331K_M1,782809.0
642,ACINU-4_MOUSE;ACINU_MOUSE,Q331K_M1,131439.0
643,PROF2-3_MOUSE;PROF2_MOUSE,Q331K_M1,249135.0
644,TBA8_MOUSE,Q331K_M1,223342.0
645,CEND_MOUSE,Q331K_M1,271665.0
646,TGM1_MOUSE,Q331K_M1,119557.0
647,SART3_MOUSE,Q331K_M1,233946.0
648,DCLK1_MOUSE,Q331K_M1,538813.0
649,MINK1-2_MOUSE;MINK1-3_MOUSE;MINK1_MOUSE,Q331K_M1,208804.0
650,AR6P4_MOUSE,Q331K_M1,396249.0
651,ZN207-2_MOUSE;ZN207-3_MOUSE;ZN207-4_MOUSE;ZN207_MOUSE,Q331K_M1,310277.0
652,AP3B2_MOUSE,Q331K_M1,315845.0
653,HDGR3-2_MOUSE;HDGR3_MOUSE,Q331K_M1,160582.0
654,RHOA_MOUSE,Q331K_M1,328511.0
655,PSA6_MOUSE,Q331K_M1,57841.3
656,FAK2_MOUSE,Q331K_M1,303542.0
657,SRCN1-2_MOUSE;SRCN1_MOUSE,Q331K_M1,286155.0
658,ASAP1-2_MOUSE;ASAP1-3_MOUSE;ASAP1-4_MOUSE;ASAP1_MOUSE,Q331K_M1,68260.0
659,SON-2_MOUSE;SON-3_MOUSE;SON-4_MOUSE;SON_MOUSE,Q331K_M1,395483.0
660,KI21A-2_MOUSE;KI21A-3_MOUSE;KI21A-4_MOUSE;KI21A_MOUSE,Q331K_M1,25347.2
661,PLEC-10_MOUSE;PLEC-11_MOUSE;PLEC-12_MOUSE;PLEC-13_MOUSE;PLEC-14_MOUSE;PLEC-15_MOUSE;PLEC-16_MOUSE;PLEC-2_MOUSE;PLEC-3_MOUSE;PLEC-4_MOUSE;PLEC-5_MOUSE;PLEC-6_MOUSE;PLEC-7_MOUSE;PLEC-8_MOUSE;PLEC-9_MOUSE;PLEC_MOUSE,Q331K_M1,139131.0
662,ADDA-2_MOUSE;ADDA_MOUSE,Q331K_M1,139784.0
663,MAP1A-2_MOUSE;MAP1A_MOUSE,Q331K_M1,2156660.0
664,GRM3_MOUSE,Q331K_M1,293119.0
665,PCLO_MOUSE,Q331K_M1,316057.0
666,DBF4A-2_MOUSE;DBF4A-3_MOUSE;DBF4A_MOUSE,Q331K_M1,0.0
667,AFAD-2_MOUSE;AFAD_MOUSE,Q331K_M1,36069.4
668,ZRAB2_MOUSE,Q331K_M1,204814.0
669,ZN346_MOUSE,Q331K_M1,28397.4
670,YLPM1_MOUSE,Q331K_M1,444042.0
671,AT2B2_MOUSE,Q331K_M1,573824.0
672,SMAP_MOUSE,Q331K_M1,118594.0
673,DEST_MOUSE,Q331K_M1,98492.1
674,SRS10-2_MOUSE;SRS10-3_MOUSE;SRS10_MOUSE,Q331K_M1,130713.0
675,KAD1-2_MOUSE;KAD1_MOUSE,Q331K_M1,218231.0
676,PR40A-2_MOUSE;PR40A_MOUSE,Q331K_M1,122527.0
677,PSA1_MOUSE,Q331K_M1,64274.4
678,TRIM3_MOUSE,Q331K_M1,0.0
679,ADA22-10_MOUSE;ADA22-11_MOUSE;ADA22-12_MOUSE;ADA22-13_MOUSE;ADA22-14_MOUSE;ADA22-15_MOUSE;ADA22-16_MOUSE;ADA22-17_MOUSE;ADA22-18_MOUSE;ADA22-19_MOUSE;ADA22-1_MOUSE;ADA22-20_MOUSE;ADA22-21_MOUSE;ADA22-2_MOUSE;ADA22-4_MOUSE;ADA22-5_MOUSE;ADA22-6_MOUSE;ADA22-7_MOUSE;ADA22-8_MOUSE;ADA22-9_MOUSE;ADA22_MOUSE,Q331K_M1,0.0
680,KHDR3_MOUSE,Q331K_M1,105085.0
681,INSRR_MOUSE,Q331K_M1,632910.0
682,LYPA2_MOUSE,Q331K_M1,1554930.0
683,NCOR2-2_MOUSE;NCOR2_MOUSE,Q331K_M1,80030.2
684,PYGM_MOUSE,Q331K_M1,0.0
685,COR1C_MOUSE,Q331K_M1,0.0
686,SUCA_MOUSE,Q331K_M1,197377.0
687,RBMX_MOUSE,Q331K_M1,517426.0
688,DEMA-2_MOUSE;DEMA-3_MOUSE;DEMA-4_MOUSE;DEMA_MOUSE,Q331K_M1,481511.0
689,E41L3-2_MOUSE;E41L3-3_MOUSE;E41L3-4_MOUSE;E41L3-5_MOUSE;E41L3-6_MOUSE;E41L3-8_MOUSE;E41L3_MOUSE,Q331K_M1,213581.0
690,BUB3_MOUSE,Q331K_M1,112829.0
691,NCDN-2_MOUSE;NCDN_MOUSE,Q331K_M1,124964.0
692,CELF2-11_MOUSE;CELF2-2_MOUSE;CELF2-4_MOUSE;CELF2-5_MOUSE;CELF2-6_MOUSE;CELF2-7_MOUSE;CELF2-8_MOUSE;CELF2-9_MOUSE;CELF2_MOUSE,Q331K_M1,4215640.0
693,PALM-2_MOUSE;PALM_MOUSE,Q331K_M1,238355.0
694,ITSN1-2_MOUSE;ITSN1_MOUSE,Q331K_M1,0.0
695,HNRDL_MOUSE,Q331K_M1,247051.0
696,SEPT3-2_MOUSE;SEPT3_MOUSE,Q331K_M1,177734.0
697,STK39_MOUSE,Q331K_M1,58731.4
698,ILF3-2_MOUSE;ILF3-3_MOUSE;ILF3_MOUSE,Q331K_M1,397847.0
699,E41L1_MOUSE,Q331K_M1,333055.0
700,SUCB1_MOUSE,Q331K_M1,210133.0
701,SEPT5_MOUSE,Q331K_M1,125516.0
702,PSA7_MOUSE,Q331K_M1,152394.0
703,HNRPF-2_MOUSE;HNRPF_MOUSE,Q331K_M1,469547.0
704,HOME1-2_MOUSE;HOME1-3_MOUSE;HOME1_MOUSE,Q331K_M1,54228.3
705,KCNQ2-10_MOUSE;KCNQ2-11_MOUSE;KCNQ2-12_MOUSE;KCNQ2-13_MOUSE;KCNQ2-2_MOUSE;KCNQ2-3_MOUSE;KCNQ2-4_MOUSE;KCNQ2-5_MOUSE;KCNQ2-6_MOUSE;KCNQ2-7_MOUSE;KCNQ2-8_MOUSE;KCNQ2-9_MOUSE;KCNQ2_MOUSE,Q331K_M1,169731.0
706,S4R1W5_MOUSE,Q331K_M1,187586.0
707,TADBP_MOUSE,Q331K_M2,16359000.0
708,A0A0A6YY91_MOUSE,Q331K_M2,1273580.0
709,A0A0R4J0I1_MOUSE,Q331K_M2,133332.0
710,A0A140LHB7_MOUSE,Q331K_M2,5084280.0
711,A0A1W2P872_MOUSE;D3YVV7_MOUSE,Q331K_M2,454585.0
712,A0A286YCB8_MOUSE;A0A286YCW8_MOUSE;A0A286YDL6_MOUSE,Q331K_M2,177724.0
713,A0A494B912_MOUSE,Q331K_M2,1684040.0
714,A0A571BDG0_MOUSE;A0A571BDG6_MOUSE;A0A571BG20_MOUSE;A0A571BG39_MOUSE;B1AQX6_MOUSE;B1AQX7_MOUSE;B1AQX9_MOUSE,Q331K_M2,875757.0
715,A0A668KL51_MOUSE;Q91VA7_MOUSE,Q331K_M2,118655.0
716,A2A472_MOUSE;A2A473_MOUSE;E9Q0B9_MOUSE,Q331K_M2,271116.0
717,GPTC8_MOUSE,Q331K_M2,81975.6
718,A2AJ72_MOUSE;Q3TIX6_MOUSE,Q331K_M2,168087.0
719,MA7D1-2_MOUSE;MA7D1_MOUSE,Q331K_M2,183648.0
720,A2ALL9_MOUSE;Q0VF55_MOUSE;Q8C048_MOUSE,Q331K_M2,99341.1
721,SHRM2-2_MOUSE;SHRM2_MOUSE,Q331K_M2,0.0
722,SKT-2_MOUSE;SKT-3_MOUSE;SKT-4_MOUSE;SKT_MOUSE,Q331K_M2,218821.0
723,PPIG_MOUSE,Q331K_M2,139248.0
724,A2AW41_MOUSE;Q8VHM5_MOUSE,Q331K_M2,297850.0
725,RSRC2_MOUSE,Q331K_M2,180030.0
726,A8DUK4_MOUSE,Q331K_M2,1411180.0
727,B1AXZ3_MOUSE;B1AXZ4_MOUSE;B1AXZ5_MOUSE;B1AXZ6_MOUSE,Q331K_M2,259660.0
728,B2RQG2_MOUSE,Q331K_M2,110794.0
729,GNAI1_MOUSE;GNAI2_MOUSE;GNAI3_MOUSE;GNAT1_MOUSE;GNAT2_MOUSE;GNAT3_MOUSE,Q331K_M2,187054.0
730,RBM25_MOUSE,Q331K_M2,663700.0
731,H2A1B_MOUSE;H2A1C_MOUSE;H2A1D_MOUSE;H2A1E_MOUSE;H2A1F_MOUSE;H2A1G_MOUSE;H2A1H_MOUSE;H2A1I_MOUSE;H2A1K_MOUSE;H2A1N_MOUSE;H2A1O_MOUSE;H2A1P_MOUSE;H2A2A_MOUSE;H2A2C_MOUSE;H2A3_MOUSE;H2AJ_MOUSE;H2AV_MOUSE;H2AX_MOUSE;H2AZ_MOUSE,Q331K_M2,541199.0
732,D3YW09_MOUSE;G3UVU2_MOUSE,Q331K_M2,173367.0
733,D3YWT1_MOUSE;D3Z3N4_MOUSE,Q331K_M2,93724.8
734,D3YWX2_MOUSE;F6YTL8_MOUSE,Q331K_M2,271462.0
735,SAFB1_MOUSE,Q331K_M2,278120.0
736,D3Z0M9_MOUSE,Q331K_M2,142484.0
737,GLSK-2_MOUSE;GLSK_MOUSE,Q331K_M2,156245.0
738,E9PV14_MOUSE,Q331K_M2,276916.0
