,Protein_Names,Sample_Name,Hits
548,PPP6_MOUSE,1139,0.0
549,PP6R2_MOUSE,1139,0.0
550,PGAM5_MOUSE,1139,0.0
551,SRRT_MOUSE,1139,0.0
552,SH3K1_MOUSE,1139,0.0
553,SHFL_MOUSE,1139,0.0
554,SRPRB_MOUSE,1139,0.0
555,SRP68_MOUSE,1139,0.0
556,STAT1_MOUSE,1139,0.0
557,SSBP2_MOUSE,1139,0.0
558,SSBP3_MOUSE,1139,0.0
559,SRGP2_MOUSE,1139,0.0
560,SMAP_MOUSE,1139,0.0
561,RUXF_MOUSE,1139,0.0
562,SMD1_MOUSE,1139,0.0
563,SMD3_MOUSE,1139,0.0
564,SNW1_MOUSE,1139,0.0
565,SC6A5_MOUSE,1139,0.0
566,NAC2_MOUSE,1139,0.0
567,SORCN_MOUSE,1139,0.0
568,SNX1_MOUSE,1139,0.0
569,SNX3_MOUSE,1139,0.0
570,SPAG7_MOUSE,1139,0.0
571,STRBP_MOUSE,1139,0.0
572,SPHK2_MOUSE,1139,0.0
573,SF01_MOUSE,1139,0.0
574,SF3A2_MOUSE,1139,0.0
575,SF3A3_MOUSE,1139,0.0
576,SF3B3_MOUSE,1139,0.0
577,SF3B4_MOUSE,1139,0.0
578,SFR19_MOUSE,1139,0.0
579,SFSWA_MOUSE,1139,0.0
580,RBM11_MOUSE,1139,0.0
581,SCAF4_MOUSE,1139,0.0
582,SCAF8_MOUSE,1139,0.0
583,SRPK2_MOUSE,1139,0.0
584,SAM10_MOUSE,1139,0.0
585,STEEP_MOUSE,1139,0.0
586,SMC3_MOUSE,1139,0.0
587,SDHA_MOUSE,1139,0.0
588,SDHB_MOUSE,1139,0.0
589,SAE1_MOUSE,1139,0.0
590,SUGP1_MOUSE,1139,0.0
591,SMN_MOUSE,1139,0.0
592,SMCA5_MOUSE,1139,0.0
593,SMAL1_MOUSE,1139,0.0
594,SNF5_MOUSE,1139,0.0
595,SMRD1_MOUSE,1139,0.0
596,SMRD3_MOUSE,1139,0.0
597,SYMPK_MOUSE,1139,0.0
598,VAT1L_MOUSE,1139,0.0
599,SYCP1_MOUSE,1139,0.0
600,SYNPO_MOUSE,1139,0.0
601,RIC8A_MOUSE,1139,0.0
602,TAF5L_MOUSE,1139,0.0
603,TAF6L_MOUSE,1139,0.0
604,TOE1_MOUSE,1139,0.0
605,TTBK1_MOUSE,1139,0.0
606,TBCD8_MOUSE,1139,0.0
607,TRIR_MOUSE,1139,0.0
608,TEN1_MOUSE,1139,0.0
609,TSYL4_MOUSE,1139,0.0
610,TTC1_MOUSE,1139,0.0
611,THOC1_MOUSE,1139,0.0
612,THOC2_MOUSE,1139,0.0
613,THOC4_MOUSE,1139,0.0
614,THOC5_MOUSE,1139,0.0
615,THOC6_MOUSE,1139,0.0
616,THNS1_MOUSE,1139,0.0
617,ZO2_MOUSE,1139,0.0
618,TIPRL_MOUSE,1139,0.0
619,TOLIP_MOUSE,1139,0.0
620,TOX4_MOUSE,1139,0.0
621,TCEA1_MOUSE,1139,0.0
622,TCF20_MOUSE,1139,0.0
623,TCF25_MOUSE,1139,0.0
624,ATRX_MOUSE,1139,0.0
625,NFX1_MOUSE,1139,0.0
626,TRRAP_MOUSE,1139,0.0
627,TACC1_MOUSE;TACC2_MOUSE,1139,0.0
628,TM199_MOUSE,1139,0.0
629,TM263_MOUSE,1139,0.0
630,TMM33_MOUSE,1139,0.0
631,K1109_MOUSE,1139,0.0
632,TNPO3_MOUSE,1139,0.0
633,TXTP_MOUSE,1139,0.0
634,TNR6C_MOUSE,1139,0.0
635,TRIM3_MOUSE,1139,0.0
636,TRI46_MOUSE,1139,0.0
637,TRM6_MOUSE,1139,0.0
638,T22D1_MOUSE,1139,0.0
639,TUB_MOUSE,1139,0.0
640,TPPP3_MOUSE,1139,0.0
641,TBCD_MOUSE,1139,0.0
642,TDRD3_MOUSE,1139,0.0
643,TFP11_MOUSE,1139,0.0
644,PTN4_MOUSE,1139,0.0
645,PTN9_MOUSE,1139,0.0
646,TYDP2_MOUSE,1139,0.0
647,RU17_MOUSE,1139,0.0
648,SNRPA_MOUSE,1139,0.0
649,RU1C_MOUSE,1139,0.0
650,RU2A_MOUSE,1139,0.0
651,U2AFL_MOUSE,1139,0.0
652,MPP10_MOUSE,1139,0.0
653,PRP31_MOUSE,1139,0.0
654,PRP4_MOUSE,1139,0.0
655,U520_MOUSE,1139,0.0
656,SNR40_MOUSE,1139,0.0
657,LSM11_MOUSE,1139,0.0
658,UBP10_MOUSE,1139,0.0
659,UBP15_MOUSE,1139,0.0
660,UBP19_MOUSE,1139,0.0
661,UBP29_MOUSE,1139,0.0
662,CYLD_MOUSE,1139,0.0
663,OTU1_MOUSE,1139,0.0
664,UBAC2_MOUSE,1139,0.0
665,UB2D1_MOUSE;UB2D2_MOUSE;UB2D3_MOUSE,1139,0.0
666,UBCP1_MOUSE,1139,0.0
667,UBA1_MOUSE,1139,0.0
668,MYO1C_MOUSE,1139,0.0
669,CA052_MOUSE,1139,0.0
670,UCK1_MOUSE,1139,0.0
671,UCKL1_MOUSE,1139,0.0
